feature,coefficient,abs_coefficient,feature_type
ineffective covid,-0.23645210957931256,0.23645210957931256,text
infarction,1.0840111449591678,1.0840111449591678,text
infected,-0.15502918543122318,0.15502918543122318,text
infection,1.5724332307991502,1.5724332307991502,text
infection patient,-0.4828339187866216,0.4828339187866216,text
infections,0.4451228589366628,0.4451228589366628,text
infectious,1.8227503996597252,1.8227503996597252,text
inflamed,0.5529292988655911,0.5529292988655911,text
inflammation,0.4699424691595919,0.4699424691595919,text
inflammatory,0.987372807618434,0.987372807618434,text
influenza,0.3281092775280947,0.3281092775280947,text
influenza like,-0.13314195592756797,0.13314195592756797,text
influenza vaccine,0.06983474705975506,0.06983474705975506,text
inform,-0.4353898280033823,0.4353898280033823,text
information,1.007550140755471,1.007550140755471,text
information apr,-0.15362554949768964,0.15362554949768964,text
information available,0.6525116986156893,0.6525116986156893,text
information batch,-0.09925205690108978,0.09925205690108978,text
information date,1.1478072581488226,1.1478072581488226,text
information dec,-0.3216189482303497,0.3216189482303497,text
information drug,-0.7882378693734363,0.7882378693734363,text
information expected,-0.26093798414539865,0.26093798414539865,text
information factors,0.7477299279024141,0.7477299279024141,text
information feb,-0.24846254095082604,0.24846254095082604,text
information immunisation,-0.27909001068944145,0.27909001068944145,text
information included,0.11444106705294681,0.11444106705294681,text
information incorporated,-0.2709318115012455,0.2709318115012455,text
information jan,0.12621844985591027,0.12621844985591027,text
information jul,0.708314009909781,0.708314009909781,text
information lot,0.28133760642400085,0.28133760642400085,text
information mar,-0.14599060608610445,0.14599060608610445,text
information nov,1.1055377987633626,1.1055377987633626,text
information oct,-0.007755554342300893,0.007755554342300893,text
information pain,-0.42808309134892625,0.42808309134892625,text
information patient,-0.46908728968571073,0.46908728968571073,text
information provided,0.544451141587793,0.544451141587793,text
information received,-0.14795374802509043,0.14795374802509043,text
information regarding,1.2840409606188994,1.2840409606188994,text
information reporter,-0.46746325651034937,0.46746325651034937,text
information requested,1.1384660124214439,1.1384660124214439,text
information team,-0.039437205780443726,0.039437205780443726,text
information temporal,-1.4503407912691282,1.4503407912691282,text
information vaccination,-1.312596811313919,1.312596811313919,text
informed,-0.20991258401554033,0.20991258401554033,text
infusion,0.33658204952056625,0.33658204952056625,text
inhaler,-0.22943741651673427,0.22943741651673427,text
initial,0.49694772264440984,0.49694772264440984,text
initially,0.8018651495536867,0.8018651495536867,text
initially stored,1.577312106347452,1.577312106347452,text
initiated,0.6015606983296653,0.6015606983296653,text
injected,-0.49818063588185246,0.49818063588185246,text
injection,-1.2869383914446173,1.2869383914446173,text
injection arm,0.14998819722218681,0.14998819722218681,text
injection batch,-0.1445823512932264,0.1445823512932264,text
injection dose,-0.36619264467128704,0.36619264467128704,text
injection intramuscular,-0.384181208756147,0.384181208756147,text
injection left,0.31266736085767705,0.31266736085767705,text
injection lot,0.7283879701043331,0.7283879701043331,text
injection patient,0.7156063826069538,0.7156063826069538,text
injection route,-1.0768367113142736,1.0768367113142736,text
injection site,-0.286169728091969,0.286169728091969,text
injection site-medium,-0.19684964483787226,0.19684964483787226,text
injection site-mild,-0.02564869143925279,0.02564869143925279,text
injection unspecified,0.3248157212262584,0.3248157212262584,text
injections,0.2741178908414937,0.2741178908414937,text
injury,0.7174403944438312,0.7174403944438312,text
inner,-0.22572855182689394,0.22572855182689394,text
inside,0.5523056052673938,0.5523056052673938,text
insomnia,0.06855250241976914,0.06855250241976914,text
instead,-3.686936660299132,3.686936660299132,text
instead bivalent,-0.6604953166433316,0.6604953166433316,text
instead ml,-0.9153136208160889,0.9153136208160889,text
instructed,0.13775769892713255,0.13775769892713255,text
instructions,-0.9160877675080759,0.9160877675080759,text
insulin,0.7472049678064402,0.7472049678064402,text
insurance,-0.5465691853046857,0.5465691853046857,text
intake,0.8910356631749505,0.8910356631749505,text
intense,-0.5475684785404661,0.5475684785404661,text
intensity,-0.13826399709794446,0.13826399709794446,text
interchange,-0.320342703566571,0.320342703566571,text
interchange vaccine,-0.21267587549491698,0.21267587549491698,text
interference,-0.2946894285228819,0.2946894285228819,text
interference activity,-1.1143813496490365,1.1143813496490365,text
intermittent,-0.5783123348893261,0.5783123348893261,text
intermittently,0.08062847543153707,0.08062847543153707,text
internal,0.6094769036656197,0.6094769036656197,text
interval,-1.0161123428287269,1.0161123428287269,text
intervention,0.41980297485515583,0.41980297485515583,text
intramuscular,0.3519659176838084,0.3519659176838084,text
intramuscular administered,0.6190803521126057,0.6190803521126057,text
intramuscular batch,-1.0225168996027088,1.0225168996027088,text
intramuscular concomitant,-0.41605260705410557,0.41605260705410557,text
intramuscular dosage,0.6002007011729352,0.6002007011729352,text
intramuscular left,0.21434867101057478,0.21434867101057478,text
intramuscular mrna,0.19153868037692953,0.19153868037692953,text
intramuscular reporter,-0.01940129561456553,0.01940129561456553,text
intramuscular route,0.07589825499735176,0.07589825499735176,text
intramuscular treatment,-1.024984150278888,1.024984150278888,text
intramuscularly,0.46918976660745926,0.46918976660745926,text
intramuscularly left,-0.10165652434900393,0.10165652434900393,text
intramuscularly prophylaxis,0.4765045929027818,0.4765045929027818,text
intravenous,3.0990378930938665,3.0990378930938665,text
invalid,-0.23363923343951484,0.23363923343951484,text
invalid consumer,-0.9264742981838495,0.9264742981838495,text
investigation,-0.4069764417490636,0.4069764417490636,text
investigations,-0.23046079636742636,0.23046079636742636,text
investigators,-0.19542724145552873,0.19542724145552873,text
investigators appropriate,0.32439251967443283,0.32439251967443283,text
involved,0.8092741391151538,0.8092741391151538,text
iron,-0.7003283899734337,0.7003283899734337,text
irregular,-0.8556761278434306,0.8556761278434306,text
irritable,-1.2187279047775117,1.2187279047775117,text
irritated,-0.6857816645152685,0.6857816645152685,text
irritation,-0.39318974420625974,0.39318974420625974,text
ischemic,1.5390854687151707,1.5390854687151707,text
issue,-0.542474769192486,0.542474769192486,text
issue doses,-0.22807421158965,0.22807421158965,text
issue patient,0.2286550794406535,0.2286550794406535,text
issue patients,-0.9506770849780943,0.9506770849780943,text
issue vaccine,0.5901064345026235,0.5901064345026235,text
issues,0.37807214061664685,0.37807214061664685,text
itch,-1.1643105538581437,1.1643105538581437,text
itched,-1.119286678541488,1.119286678541488,text
itches,-1.4368545498354395,1.4368545498354395,text
itchiness,-1.095654202520639,1.095654202520639,text
itching,-0.6387926031247291,0.6387926031247291,text
itching injection,-0.36573681708562084,0.36573681708562084,text
itching rash,0.30205164787995625,0.30205164787995625,text
itchy,-1.0836766365773456,1.0836766365773456,text
itchy injection,-0.11986676307723636,0.11986676307723636,text
itchy rash,-1.0325544259696975,1.0325544259696975,text
itchy red,0.16005625344218818,0.16005625344218818,text
itchy vaccination,0.6017862601903052,0.6017862601903052,text
iv,6.532763861335012,6.532763861335012,text
iv fluids,1.3799149336884593,1.3799149336884593,text
jan,-0.8642277102513939,0.8642277102513939,text
jan age,0.7196264195860741,0.7196264195860741,text
jan described,0.47308631479685237,0.47308631479685237,text
jan dose,0.3001310512608783,0.3001310512608783,text
jan jan,0.9258077836701478,0.9258077836701478,text
jan patient,0.3495286374148435,0.3495286374148435,text
jan pm,0.03696395036933377,0.03696395036933377,text
jan recovered,0.16972856791946356,0.16972856791946356,text
jan reporter,0.18484270571716152,0.18484270571716152,text
jan single,-0.15523724463572855,0.15523724463572855,text
janssen,0.3126490748293186,0.3126490748293186,text
janssen covid,-0.3914036712055227,0.3914036712055227,text
janssen vaccine,-0.5078552861044958,0.5078552861044958,text
january,-0.4196557606592713,0.4196557606592713,text
jaw,0.13563268962171005,0.13563268962171005,text
jaw pain,0.48700017519159156,0.48700017519159156,text
job,0.43497375500211427,0.43497375500211427,text
johnson,0.14888944953893327,0.14888944953893327,text
johnson johnson,-0.5575453913541474,0.5575453913541474,text
joint,-0.6586986660188732,0.6586986660188732,text
joint aches,-0.3672733387596783,0.3672733387596783,text
joint muscle,-0.27536194650417073,0.27536194650417073,text
joint pain,-0.29506745089580155,0.29506745089580155,text
joint swelling,0.13020361741562653,0.13020361741562653,text
joints,0.2774604188692122,0.2774604188692122,text
juice,-1.2608142525363606,1.2608142525363606,text
jul,0.28617563566440357,0.28617563566440357,text
jul patient,0.30420863059554415,0.30420863059554415,text
july,-0.003636194557215563,0.003636194557215563,text
jun,0.2820018784336065,0.2820018784336065,text
jun dose,-0.9104316356855788,0.9104316356855788,text
jun patient,0.5366708582347516,0.5366708582347516,text
june,-0.0036506253332061985,0.0036506253332061985,text
just,-0.4438593218793634,0.4438593218793634,text
kept,0.5891053936943147,0.5891053936943147,text
kg,0.24419596187044057,0.24419596187044057,text
kidney,1.0271914960421507,1.0271914960421507,text
kind,-0.41641553491401256,0.41641553491401256,text
knee,-0.28028124904991586,0.28028124904991586,text
knee pain,0.07894982176431424,0.07894982176431424,text
knees,-0.8556034391903115,0.8556034391903115,text
knew,0.3827762023748446,0.3827762023748446,text
knot,-0.06271581103545883,0.06271581103545883,text
know,0.2262127496825086,0.2262127496825086,text
known,-0.11204415498914518,0.11204415498914518,text
known allergies,0.3661651302749813,0.3661651302749813,text
known drug,-0.2863741514714803,0.2863741514714803,text
knows,0.43629412385412136,0.43629412385412136,text
lab,-0.25466953195567615,0.25466953195567615,text
lab test,0.5456335975896334,0.5456335975896334,text
lab tests,0.266939421310248,0.266939421310248,text
label,-0.24516085283403874,0.24516085283403874,text
label use,-0.18396152824330494,0.18396152824330494,text
laboratory,0.5176377899784232,0.5176377899784232,text
laboratory data,-0.7484380715300528,0.7484380715300528,text
laboratory tests,-1.2586306708868442,1.2586306708868442,text
labs,1.0131857062092098,1.0131857062092098,text
lack,0.45325227834442644,0.45325227834442644,text
laid,-0.8570568257388537,0.8570568257388537,text
large,-0.4393421359518239,0.4393421359518239,text
large red,-0.525018816502643,0.525018816502643,text
larger,-0.27534213043158745,0.27534213043158745,text
lasix,-0.06728165476925559,0.06728165476925559,text
lasted,-2.0906977264599607,2.0906977264599607,text
lasted approximately,-0.30198437719077603,0.30198437719077603,text
lasted day,1.3758120640395883,1.3758120640395883,text
lasted days,0.852879010960722,0.852879010960722,text
lasted hours,-0.1039639534231444,0.1039639534231444,text
lasted minutes,0.3510375364485478,0.3510375364485478,text
lasted week,0.4098081232628126,0.4098081232628126,text
lasted weeks,0.6732605731410315,0.6732605731410315,text
lasting,-1.4617660194524384,1.4617660194524384,text
lasting days,-9.271476410737752e-05,9.271476410737752e-05,text
lasting hours,0.15780326936634428,0.15780326936634428,text
late,-1.2514599734792389,1.2514599734792389,text
latency,-0.08486720368736393,0.08486720368736393,text
later,0.9433996443015463,0.9433996443015463,text
later day,0.3562767574840929,0.3562767574840929,text
later patient,0.4024498262233668,0.4024498262233668,text
later started,0.10832838554670249,0.10832838554670249,text
latex,0.4511051617291628,0.4511051617291628,text
lay,-0.39066466927366744,0.39066466927366744,text
laying,-0.4800321758911517,0.4800321758911517,text
lbs,0.14578024065563794,0.14578024065563794,text
lead,0.6508765093031903,0.6508765093031903,text
leading,1.3294604296953783,1.3294604296953783,text
leaked,-1.324752749321072,1.324752749321072,text
leave,-1.5160331542997239,1.5160331542997239,text
leaving,-0.09455855265435982,0.09455855265435982,text
led,1.7226434480769344,1.7226434480769344,text
left,-0.9880063443654158,0.9880063443654158,text
left administration,0.2871507316871423,0.2871507316871423,text
left apr,0.266545011584303,0.266545011584303,text
left arm,0.6718449139803236,0.6718449139803236,text
left armpit,-0.07859573134850674,0.07859573134850674,text
left body,0.3011761217799028,0.3011761217799028,text
left breast,0.6178233780203569,0.6178233780203569,text
left chest,0.10914108991981378,0.10914108991981378,text
left deltoid,1.0278224056910017,1.0278224056910017,text
left ear,0.178633210128278,0.178633210128278,text
left eye,0.3434804908326049,0.3434804908326049,text
left face,0.3664967824299047,0.3664967824299047,text
left feb,-0.9827965977615553,0.9827965977615553,text
left foot,-0.3461622451939706,0.3461622451939706,text
left hand,0.002882148554289067,0.002882148554289067,text
left hip,-0.1767630575935057,0.1767630575935057,text
left knee,0.3723077637914966,0.3723077637914966,text
left leg,-0.07045269725092371,0.07045269725092371,text
left lower,-0.10256609007450586,0.10256609007450586,text
left mar,-0.033702138670439565,0.033702138670439565,text
left neck,0.14794807928343098,0.14794807928343098,text
left pharmacy,-0.3147291075845335,0.3147291075845335,text
left right,0.5321024543450433,0.5321024543450433,text
left shoulder,-0.33561277675875156,0.33561277675875156,text
left sided,0.4185270475203843,0.4185270475203843,text
left upper,-0.26241280717359766,0.26241280717359766,text
leg,1.1781347361133558,1.1781347361133558,text
leg pain,0.5344205434716885,0.5344205434716885,text
legs,0.35725423696958586,0.35725423696958586,text
legs arms,0.3892352664923341,0.3892352664923341,text
legs feet,1.322611619997916,1.322611619997916,text
length,0.24108449313489638,0.24108449313489638,text
lesion,-0.561918288755536,0.561918288755536,text
lesions,-0.051048389578693884,0.051048389578693884,text
lessened,-0.8756273039007489,0.8756273039007489,text
let,-0.8176681263251001,0.8176681263251001,text
let know,0.008444214333615824,0.008444214333615824,text
lethargic,-0.029230953447061135,0.029230953447061135,text
lethargy,0.3353946849435746,0.3353946849435746,text
letter,-0.7927700564941529,0.7927700564941529,text
level,-0.26536021804520005,0.26536021804520005,text
levels,-0.11789614029124432,0.11789614029124432,text
levothyroxine,-0.24669139470742305,0.24669139470742305,text
levothyroxine sodium,-0.32921598743944713,0.32921598743944713,text
license,0.37709869555733827,0.37709869555733827,text
license partner,-0.20932802087054353,0.20932802087054353,text
lie,-0.34670723369608486,0.34670723369608486,text
life,1.2865935785797944,1.2865935785797944,text
lift,0.023052949355879745,0.023052949355879745,text
lift arm,-0.9001917175153203,0.9001917175153203,text
lifting,-1.2496624506309784,1.2496624506309784,text
light,-0.7207814536988494,0.7207814536988494,text
light headed,0.41481810114765966,0.41481810114765966,text
light headedness,-0.2735573345329294,0.2735573345329294,text
lightheaded,0.07333124502380066,0.07333124502380066,text
lightheadedness,0.5690399771142343,0.5690399771142343,text
like,-0.9812579008972167,0.9812579008972167,text
like flu,-0.7108859385708624,0.7108859385708624,text
like going,0.3655724830074599,0.3655724830074599,text
like having,-0.6811125604753715,0.6811125604753715,text
like illness,-0.5893105088686285,0.5893105088686285,text
like know,-0.8433837661890371,0.8433837661890371,text
like symptoms,0.7131229544914081,0.7131229544914081,text
likely,1.019840930585568,1.019840930585568,text
likely associated,-0.40517021359498123,0.40517021359498123,text
limb,-0.12040498111441901,0.12040498111441901,text
limb discomfort,0.06712084820691595,0.06712084820691595,text
limbs,1.3062618040625462,1.3062618040625462,text
limited,0.9629153058763097,0.9629153058763097,text
limited information,0.7533235077061698,0.7533235077061698,text
limits,-0.5501001904595015,0.5501001904595015,text
line,0.366232427757452,0.366232427757452,text
lingering,-0.7808309122249616,0.7808309122249616,text
link,-0.7040724754059206,0.7040724754059206,text
link recent,0.43308823890138354,0.43308823890138354,text
link sender,0.5367252948862574,0.5367252948862574,text
linked,-0.5083258183578493,0.5083258183578493,text
linked mod,0.9879115632006349,0.9879115632006349,text
linked sender,-0.11624501719680559,0.11624501719680559,text
linked us-modernatx,1.562752132584178,1.562752132584178,text
linked us-pfizer,-0.37118579988162076,0.37118579988162076,text
lip,0.060183448546547294,0.060183448546547294,text
lip swelling,0.9604092126670664,0.9604092126670664,text
lipitor,0.6218247210034775,0.6218247210034775,text
lips,0.04001247811754745,0.04001247811754745,text
liquid,-0.21519164400576135,0.21519164400576135,text
lisinopril,0.08404703501273447,0.08404703501273447,text
list,-1.2680679167316629,1.2680679167316629,text
listed,0.33512046449511607,0.33512046449511607,text
literature,-2.8656462574798587,2.8656462574798587,text
little,-0.5187297252929893,0.5187297252929893,text
little better,0.3041290657092468,0.3041290657092468,text
little bit,0.4102865198538899,0.4102865198538899,text
little sore,-0.19101410274412867,0.19101410274412867,text
little tired,-0.37888687503762375,0.37888687503762375,text
live,0.07046101866401804,0.07046101866401804,text
liver,1.3231172300099194,1.3231172300099194,text
living,1.4349051813376286,1.4349051813376286,text
lobe,0.5759756581683607,0.5759756581683607,text
local,2.329513088593976,2.329513088593976,text
localized,0.20537545538780058,0.20537545538780058,text
location,-0.020367782052685475,0.020367782052685475,text
location injection,0.9067137009556272,0.9067137009556272,text
location left,0.6881298393652443,0.6881298393652443,text
logger,-0.8589544129929312,0.8589544129929312,text
logger registered,-0.08289389388613788,0.08289389388613788,text
long,-0.10974457394830298,0.10974457394830298,text
long time,0.2649604697853046,0.2649604697853046,text
longer,0.018171572056023946,0.018171572056023946,text
look,-0.5019629865838378,0.5019629865838378,text
looked,0.3535491352554146,0.3535491352554146,text
looked like,0.3900261354166501,0.3900261354166501,text
looking,0.39013825878692343,0.39013825878692343,text
looks,0.3543092026902263,0.3543092026902263,text
looks like,-0.19375958717869485,0.19375958717869485,text
loose,-0.4301291626339211,0.4301291626339211,text
loratadine,-0.03681531605772544,0.03681531605772544,text
losartan,-0.29812339997782283,0.29812339997782283,text
lose,0.47581062952588454,0.47581062952588454,text
losing,0.6540519113104473,0.6540519113104473,text
loss,1.4598472916040042,1.4598472916040042,text
loss appetite,-0.16817015467161942,0.16817015467161942,text
loss consciousness,-0.12873748974701416,0.12873748974701416,text
loss personal,-0.004640245036734782,0.004640245036734782,text
loss smell,0.16496832366414554,0.16496832366414554,text
loss taste,-0.685407477661215,0.685407477661215,text
lost,1.0785230044186531,1.0785230044186531,text
lost consciousness,0.07417092123036971,0.07417092123036971,text
lost sense,-0.1422221078684066,0.1422221078684066,text
lot,-0.2632581986725898,0.2632581986725898,text
lot batch,-0.15688051849280008,0.15688051849280008,text
lot el,0.3383413146573123,0.3383413146573123,text
lot en,0.7602254570293949,0.7602254570293949,text
lot ew,0.27616083292414967,0.27616083292414967,text
lot number,0.3620836040537059,0.3620836040537059,text
lot numbers,0.8704046983477739,0.8704046983477739,text
lot pain,0.9251376629613558,0.9251376629613558,text
lots,0.0922125162343927,0.0922125162343927,text
loud,0.5234113173718383,0.5234113173718383,text
low,0.35457497290231305,0.35457497290231305,text
low blood,0.45245246273654344,0.45245246273654344,text
low fever,-1.3375272526667428,1.3375272526667428,text
low grade,-0.36614251852848845,0.36614251852848845,text
low-grade,-0.5117492214149065,0.5117492214149065,text
low-grade fever,-0.2991363777042619,0.2991363777042619,text
lower,-0.7697467359646548,0.7697467359646548,text
lower extremities,-0.26456390314826617,0.26456390314826617,text
lower extremity,0.7737688747091944,0.7737688747091944,text
lower legs,0.4459492099226126,0.4459492099226126,text
lower pain,-0.02153784074593635,0.02153784074593635,text
lumbar,1.1187378002728128,1.1187378002728128,text
lump,-0.44643855493860474,0.44643855493860474,text
lump injection,-0.6969613475844376,0.6969613475844376,text
lumps,-0.7983019816864075,0.7983019816864075,text
lung,1.2387559482654158,1.2387559482654158,text
lungs,0.7097697500144456,0.7097697500144456,text
lupus,0.2937579686419875,0.2937579686419875,text
lying,-0.21547296880722405,0.21547296880722405,text
lyme,-0.21779484056604417,0.21779484056604417,text
lymph,-0.6425481278955801,0.6425481278955801,text
lymph node,-0.027774524734099065,0.027774524734099065,text
lymph nodes,-0.014884526287274207,0.014884526287274207,text
lymphadenopathy,-0.3017150637687884,0.3017150637687884,text
lymphoma,0.897906834230952,0.897906834230952,text
macular,-0.11156310866603832,0.11156310866603832,text
magnesium,-0.16009936758036894,0.16009936758036894,text
magnetic,0.8657429225405819,0.8657429225405819,text
magnetic resonance,-0.7528677832474423,0.7528677832474423,text
mailbox,0.23499070408119463,0.23499070408119463,text
mailbox missed,0.029207652863233846,0.029207652863233846,text
mainly,0.21807754181095118,0.21807754181095118,text
maintain,0.05167260565695007,0.05167260565695007,text
maintained,-1.1298510585733055,1.1298510585733055,text
major,0.44690866900457893,0.44690866900457893,text
make,0.21224551347269233,0.21224551347269233,text
make sure,-0.17821101806351955,0.17821101806351955,text
makes,-0.22105364162092708,0.22105364162092708,text
making,-0.1911245643625566,0.1911245643625566,text
malaise,-0.3120309238056782,0.3120309238056782,text
malaise feeling,0.5538360208866598,0.5538360208866598,text
male,2.1610609626034396,2.1610609626034396,text
male patient,-0.275710981571405,0.275710981571405,text
male unspecified,0.2617513155027887,0.2617513155027887,text
managed,-0.015223873400466789,0.015223873400466789,text
management,0.8717019195588608,0.8717019195588608,text
manufacture,-0.5651887795839888,0.5651887795839888,text
manufacturer,-1.3989729875710442,1.3989729875710442,text
manufacturer covid,1.1059406963339313,1.1059406963339313,text
manufacturer date,0.07945971852928424,0.07945971852928424,text
mar,0.7690964004231515,0.7690964004231515,text
mar age,-0.049246388588606256,0.049246388588606256,text
mar batch,0.22798037781583716,0.22798037781583716,text
mar covid,-0.09235162651925713,0.09235162651925713,text
mar described,0.890857950000065,0.890857950000065,text
mar dose,-0.886075861618275,0.886075861618275,text
mar lot,-0.10760432245495295,0.10760432245495295,text
mar mar,1.4961168540011525,1.4961168540011525,text
mar patient,0.7364700585054824,0.7364700585054824,text
mar pm,0.04250205824961189,0.04250205824961189,text
mar prophylactic,-0.3390137391495551,0.3390137391495551,text
mar received,0.5311887440491215,0.5311887440491215,text
mar recovered,0.7229418120019732,0.7229418120019732,text
mar single,0.25946422779295086,0.25946422779295086,text
mar subject,-0.2291435992953664,0.2291435992953664,text
march,0.17209422929774604,0.17209422929774604,text
march patient,0.27851923754035657,0.27851923754035657,text
march th,-0.0948553619133457,0.0948553619133457,text
mark,-0.7201521645192928,0.7201521645192928,text
mask,-0.9150554096792898,0.9150554096792898,text
mass,0.28256738152417715,0.28256738152417715,text
massive,0.8339803763724806,0.8339803763724806,text
maternal,0.11030113271514955,0.11030113271514955,text
maternal exposure,0.012545580850309384,0.012545580850309384,text
maybe,-0.07004244814854853,0.07004244814854853,text
mcg,0.7690530097029235,0.7690530097029235,text
md,-0.936041680771972,0.936041680771972,text
mean,-0.7497284083470639,0.7497284083470639,text
measurement,-0.3104069055573807,0.3104069055573807,text
measures,0.687112260078599,0.687112260078599,text
measures taken,0.12822087804246632,0.12822087804246632,text
med,-0.060135397523520026,0.060135397523520026,text
media,0.6499999420011937,0.6499999420011937,text
medical,0.16331824070390175,0.16331824070390175,text
medical assessment,-0.07452069533231989,0.07452069533231989,text
medical attention,0.7527246969342427,0.7527246969342427,text
medical care,-1.6602282006064955,1.6602282006064955,text
medical conditions,0.3764371357815845,0.3764371357815845,text
medical history,0.04174739387298226,0.04174739387298226,text
medical information,-1.726868237194368,1.726868237194368,text
medically,0.9104001171029535,0.9104001171029535,text
medically confirmed,0.047070736558804026,0.047070736558804026,text
medication,0.19691723949662476,0.19691723949662476,text
medication details,-0.19849250018850795,0.19849250018850795,text
medication included,0.7169401729516385,0.7169401729516385,text
medication information,0.5223375621324814,0.5223375621324814,text
medication patient,-0.25691360946123676,0.25691360946123676,text
medication provided,0.17342361952328947,0.17342361952328947,text
medication reporter,-0.10443076386693773,0.10443076386693773,text
medication treatment,0.8692318489008858,0.8692318489008858,text
medication weeks,-0.13252322009657436,0.13252322009657436,text
medications,0.9765018136432274,0.9765018136432274,text
medications apr,-0.14089938763711757,0.14089938763711757,text
medications following,-0.2166171330354449,0.2166171330354449,text
medications food,-0.27431372745025073,0.27431372745025073,text
medications included,0.3743688738299246,0.3743688738299246,text
medications jan,0.016354809542513546,0.016354809542513546,text
medications linked,-0.7980957627845184,0.7980957627845184,text
medications mar,0.018700236814319933,0.018700236814319933,text
medications past,0.24420061354488692,0.24420061354488692,text
medications patient,-0.0969728230497084,0.0969728230497084,text
medications provided,-0.14411070402772536,0.14411070402772536,text
medications reporter,0.4078529638333902,0.4078529638333902,text
medications treatment,-0.013241689133167428,0.013241689133167428,text
medications unspecified,-0.4961845988553693,0.4961845988553693,text
medications vaccination,0.3721318684185613,0.3721318684185613,text
medications weeks,0.2544195378093667,0.2544195378093667,text
medicine,0.2251488520231066,0.2251488520231066,text
medicines,0.7659398365484344,0.7659398365484344,text
meds,0.40205036938471983,0.40205036938471983,text
mellitus,-0.3522942806931715,0.3522942806931715,text
member,-0.8317747210309443,0.8317747210309443,text
memory,0.3034376372616443,0.3034376372616443,text
menopause,-1.18202401482119,1.18202401482119,text
menstrual,-0.19511333794969707,0.19511333794969707,text
menstrual bleeding,-1.5660067620148301,1.5660067620148301,text
menstrual cycle,-0.5951758709472094,0.5951758709472094,text
menstrual period,-0.5048022810066766,0.5048022810066766,text
menstruation,-1.0165389750821723,1.0165389750821723,text
mental,1.0757179963442292,1.0757179963442292,text
mental status,0.10347960792722005,0.10347960792722005,text
mentioned,-0.13895023795511519,0.13895023795511519,text
metabolic,1.2358275152624398,1.2358275152624398,text
metal,0.8544729835718763,0.8544729835718763,text
metallic,-0.6593231386167844,0.6593231386167844,text
metallic taste,0.02595571743771021,0.02595571743771021,text
metformin,-0.04070533099709929,0.04070533099709929,text
methylprednisolone,0.46305647357528723,0.46305647357528723,text
metoprolol,0.7219441148845039,0.7219441148845039,text
mg,0.17064906954378536,0.17064906954378536,text
mg benadryl,0.3870909040177624,0.3870909040177624,text
mg daily,1.2346900643042764,1.2346900643042764,text
mg day,-0.5875377646515945,0.5875377646515945,text
mg dl,-0.8579530452484768,0.8579530452484768,text
mg iv,-0.30533140203507125,0.30533140203507125,text
mg oral,-0.3942427739691461,0.3942427739691461,text
mg po,0.5270032834027661,0.5270032834027661,text
mg tablet,-0.15443088239805042,0.15443088239805042,text
mi,2.4644044614930345,2.4644044614930345,text
mid,-0.11226754003201002,0.11226754003201002,text
middle,-0.03803100021495879,0.03803100021495879,text
middle night,-0.3907980657952967,0.3907980657952967,text
midnight,-0.049423120725552126,0.049423120725552126,text
migraine,0.5411572190676595,0.5411572190676595,text
migraine headache,-0.30697770757984544,0.30697770757984544,text
migraines,0.46485165908256165,0.46485165908256165,text
mild,-1.7837879302856376,1.7837879302856376,text
mild fever,0.5475783274837029,0.5475783274837029,text
mild headache,0.17384439555037412,0.17384439555037412,text
mild injection,0.13037345426417918,0.13037345426417918,text
mildly,-0.06628573340162415,0.06628573340162415,text
milligram,-0.79077328855702,0.79077328855702,text
milliliter,-0.8544269209196651,0.8544269209196651,text
min,-0.13829428488124942,0.13829428488124942,text
minimal,-0.1836486452254774,0.1836486452254774,text
minimum,-1.2588203685730153,1.2588203685730153,text
minor,-1.0620351188351043,1.0620351188351043,text
mins,-0.015456086182666844,0.015456086182666844,text
minute,-0.34938876183406586,0.34938876183406586,text
minutes,-1.29914252119214,1.29914252119214,text
minutes injection,0.4972159472351715,0.4972159472351715,text
minutes later,0.10831532373238398,0.10831532373238398,text
minutes patient,-0.5459210937323031,0.5459210937323031,text
minutes post,0.9696981106804506,0.9696981106804506,text
minutes receiving,0.8201987564819733,0.8201987564819733,text
minutes shot,0.5611173709520596,0.5611173709520596,text
minutes vaccination,1.0539249500309305,1.0539249500309305,text
minutes vaccine,1.010697728990567,1.010697728990567,text
miscarriage,1.6233648068913646,1.6233648068913646,text
miserable,-0.7271300613051666,0.7271300613051666,text
missed,-0.2021999250818488,0.2021999250818488,text
missed booked-in,-0.07707020438716343,0.07707020438716343,text
mixed,-1.3607656739264296,1.3607656739264296,text
mixed series,-1.3106516975117768,1.3106516975117768,text
ml,-1.9544713138128464,1.9544713138128464,text
ml dose,-0.23830146138880298,0.23830146138880298,text
ml instead,-0.40299577872022924,0.40299577872022924,text
ml moderna,-0.7164809774600298,0.7164809774600298,text
mm,-0.5645780688716294,0.5645780688716294,text
mmhg,0.8891620576309835,0.8891620576309835,text
mobility,0.6217231552537335,0.6217231552537335,text
mobility decreased,-0.06871497602746061,0.06871497602746061,text
mod,-1.3905453189847383,1.3905453189847383,text
mod linked,0.057003037596847606,0.057003037596847606,text
mod mod,-1.0588870201818323,1.0588870201818323,text
mod patient,0.7438523888313624,0.7438523888313624,text
mod us-modernatx,-0.5650133386699604,0.5650133386699604,text
moderate,-0.653361467330832,0.653361467330832,text
moderate severe,0.09659924667295756,0.09659924667295756,text
moderna,-0.105973527655422,0.105973527655422,text
