feature,importance,feature_type
sulfate,2.0498533574479623e-05,text
azithromycin,2.0490829397343257e-05,text
itchy rash,2.0419652072170628e-05,text
suggested,2.0413578461031106e-05,text
nerve pain,2.0411241826407984e-05,text
dizziness nausea,2.0354037784188618e-05,text
treatment patient,2.0331213245973525e-05,text
lethargic,2.0329277580369024e-05,text
swelling redness,2.032315125030512e-05,text
speak,2.0317925492924236e-05,text
began feel,2.0315735840990545e-05,text
irritation,2.030808606180148e-05,text
altered,2.030436459618365e-05,text
cat__STATE_HI,2.0294427816170855e-05,structured
site erythema,2.0293680171307068e-05,text
chest discomfort,2.0273629845806326e-05,text
received sender,2.0270322805423512e-05,text
included dose,2.026605687921661e-05,text
events event,2.0252202659340842e-05,text
rash started,2.022861710685954e-05,text
received vaccines,2.019908139425521e-05,text
advice,2.0195392036922933e-05,text
fever degrees,2.0185944476325224e-05,text
resolved action,2.0163045933879265e-05,text
vaccine time,2.014413870256013e-05,text
living,2.014015098258911e-05,text
walked,2.01058346870319e-05,text
bleed,2.0100895130920654e-05,text
reason,2.0092417026813005e-05,text
dose mg,2.0086351524865793e-05,text
pantoprazole,2.008293569084036e-05,text
patient allergies,2.008291568677885e-05,text
mar batch,2.0082603977123105e-05,text
heard,2.007292122224614e-05,text
cortisone,2.0066449470081167e-05,text
black,2.0043467200913063e-05,text
magnesium,2.0033547032864986e-05,text
vaccine bud,2.0033341839540577e-05,text
approximately months,2.001621267731749e-05,text
symptoms began,2.0016083839341075e-05,text
body pain,2.001037755635928e-05,text
drove,1.9998433552879057e-05,text
company unable,1.9979445107662198e-05,text
remain,1.995895290287885e-05,text
vaccines administered,1.995503211327647e-05,text
role suspect,1.9920141347611827e-05,text
diabetes mellitus,1.9919926389610443e-05,text
resolved concomitant,1.9911294256661195e-05,text
excursion issue,1.990740304293915e-05,text
blurred,1.9878441027426403e-05,text
binary__OTHER_MEDS__immunosuppressant,1.987376840675299e-05,structured
larger,1.9865032389509837e-05,text
ankle,1.9862427958112884e-05,text
vaccine injection,1.9835595990165195e-05,text
location injection,1.9829019844080998e-05,text
storage error,1.982834176953534e-05,text
read,1.979523377567667e-05,text
date indication,1.9786907389326498e-05,text
mid,1.9767109307685542e-05,text
forearms,1.975198993511947e-05,text
th day,1.9733258589803442e-05,text
suffered,1.9724484408302688e-05,text
bp pulse,1.9700506424686496e-05,text
chills nausea,1.9699091603603723e-05,text
saying,1.9698799557675226e-05,text
injection arm,1.9689043665775515e-05,text
great,1.968898112731368e-05,text
events recovering,1.9687025839002233e-05,text
hours vaccination,1.9684936478609882e-05,text
administered patient,1.9663168188227913e-05,text
headache day,1.9658174692497695e-05,text
pain right,1.9651129998595546e-05,text
second moderna,1.961906841986079e-05,text
apr lot,1.9609658450323154e-05,text
bad reaction,1.9607444408088566e-05,text
hardly,1.9595391508798526e-05,text
far,1.9554636434281672e-05,text
heavier,1.9551357409644533e-05,text
contributory role,1.9548340212746402e-05,text
taste mouth,1.9542773232744354e-05,text
white,1.9533242820295793e-05,text
axillary pain,1.953045624153245e-05,text
number intramuscularly,1.9526463905175778e-05,text
fever nausea,1.9525024742333172e-05,text
birth control,1.951521080660331e-05,text
fever headache,1.9514328495184226e-05,text
pt reports,1.9512862010673222e-05,text
patient vaccine,1.950230291004501e-05,text
event adverse,1.9493194751926426e-05,text
site redness,1.948077250672588e-05,text
years-old non-pregnant,1.947421076054777e-05,text
percent,1.9463748898347775e-05,text
regular,1.944228182757372e-05,text
patient feeling,1.9423035405509945e-05,text
exp,1.9408853906369717e-05,text
cat__STATE_PR,1.9401708135668193e-05,structured
hydrochloride zyrtec,1.936535225767768e-05,text
double,1.9355225840715e-05,text
included levothyroxine,1.9306381139394342e-05,text
sensitivity,1.929059370836943e-05,text
vaccine prior,1.9278737279517668e-05,text
car,1.927645630508642e-05,text
covid virus,1.927645427719207e-05,text
bottle,1.9266072193094115e-05,text
blurry vision,1.925510896904947e-05,text
assessed non,1.922605597480821e-05,text
face neck,1.922451613308844e-05,text
able walk,1.9200137086910365e-05,text
follows,1.9191777402304836e-05,text
benadryl mg,1.9190296811006102e-05,text
included ongoing,1.9181469080447237e-05,text
like going,1.917346366752953e-05,text
binary__CUR_ILL__neurologic,1.915483805225342e-05,structured
sides,1.9124577219358996e-05,text
reasonable,1.9117068103366774e-05,text
fever days,1.90909053534211e-05,text
body ache,1.9090436813715643e-05,text
warmth,1.909043544239809e-05,text
events information,1.9090027681788257e-05,text
pharmacy drug,1.9089886747254526e-05,text
post injection,1.906775896372666e-05,text
hours injection,1.9063139164581623e-05,text
onset dec,1.9062056934949585e-05,text
administration jan,1.9042290746805763e-05,text
binary__PRIOR_VAX__prior_vax_reaction,1.903694722716516e-05,structured
otc,1.9031989739031307e-05,text
axillary,1.9024686943500712e-05,text
date jan,1.9013175228625466e-05,text
responded,1.9010377927880643e-05,text
vaccine included,1.8985732258040135e-05,text
areas,1.8980558006492092e-05,text
common,1.897993368265333e-05,text
program reporter,1.897386021309926e-05,text
inner,1.8948503117744178e-05,text
rehab,1.894794054181236e-05,text
cov dose,1.892662326588028e-05,text
unable perform,1.8925219619406068e-05,text
reporter treatment,1.8921973953277237e-05,text
info,1.89059976422146e-05,text
pain fever,1.889039728176524e-05,text
headache consumer,1.888509901240397e-05,text
caller stated,1.888178377997619e-05,text
taken using,1.8871370580294007e-05,text
moderna booster,1.886119995429754e-05,text
site injection,1.8858260051735457e-05,text
vaccine got,1.884312264305894e-05,text
inflamed,1.883725167851754e-05,text
series patient,1.8820336286318883e-05,text
days prior,1.880211962512178e-05,text
felt hot,1.8798626120535585e-05,text
bnt batch,1.8788131562619103e-05,text
prostate,1.8783856579609482e-05,text
apr apr,1.8775584297824367e-05,text
flashes,1.87634926087426e-05,text
left neck,1.8728173852424946e-05,text
left eye,1.872170259995697e-05,text
mild headache,1.8703614687551392e-05,text
starting mrna,1.8677981755227926e-05,text
eating,1.8667733056595114e-05,text
spo,1.8658526737520222e-05,text
needle,1.864815897522679e-05,text
levothyroxine sodium,1.863532115324475e-05,text
second vaccination,1.8631391098436417e-05,text
sense,1.8623221137352212e-05,text
experienced chills,1.8605960211066436e-05,text
negative covid,1.859606236794514e-05,text
vaccine shot,1.8585370413396982e-05,text
patient company,1.858203917163416e-05,text
multiple times,1.8573981022612307e-05,text
complications,1.8563944117829873e-05,text
mmhg,1.855941520069933e-05,text
morphine,1.8547197541994705e-05,text
incident,1.852424041314342e-05,text
vaccination concurrent,1.851735334724942e-05,text
tuesday,1.8504834464857762e-05,text
cheek,1.8485338559208168e-05,text
pain headache,1.8464983384093118e-05,text
called doctor,1.8456576351193768e-05,text
redness swelling,1.8452569380895208e-05,text
extreme pain,1.8445754753928383e-05,text
event follow-up,1.8430819686653132e-05,text
immunisation covid,1.8411001688074102e-05,text
binary__PRIOR_VAX__prior_other_vax,1.8395262703468414e-05,structured
symptom,1.8366248750891708e-05,text
exhausted,1.8348071299964926e-05,text
dose dosage,1.8331883069573094e-05,text
omi ba,1.8326203091267464e-05,text
feb pm,1.8314459659982326e-05,text
minutes injection,1.8307238193404273e-05,text
moderna dose,1.8304165029831153e-05,text
location left,1.8287346844770935e-05,text
stage,1.8280487574381637e-05,text
right leg,1.8267444391899987e-05,text
extremely painful,1.8259642658367548e-05,text
administration time,1.8259166817264828e-05,text
intervention,1.8255070610958202e-05,text
events applicable,1.8250860287302384e-05,text
diarrhoea,1.8237214957336526e-05,text
left shoulder,1.8186487404049546e-05,text
medication weeks,1.8185170711818108e-05,text
experienced rash,1.8174958555793485e-05,text
patient drug,1.8160604855586938e-05,text
fatigue body,1.8143145440392618e-05,text
managed,1.814145181010261e-05,text
infusion,1.8137505919119433e-05,text
nausea diarrhea,1.813273272168921e-05,text
number series,1.8131770764691546e-05,text
stuff,1.812673817529199e-05,text
stress test,1.8104994814526412e-05,text
prior vaccine,1.8072110699144732e-05,text
improving,1.8060187251205145e-05,text
got vaccine,1.8042891238647147e-05,text
feeling like,1.8027270294631473e-05,text
dry cough,1.8022819945172073e-05,text
indicated,1.801057003230044e-05,text
blisters,1.7922894966430953e-05,text
addition,1.792189273916627e-05,text
assessments treatment,1.7912845292282497e-05,text
motion,1.7907658658309575e-05,text
included unspecified,1.7905338423895596e-05,text
counter,1.7897249774351472e-05,text
hearing loss,1.786776267916397e-05,text
rash rash,1.7855317714671098e-05,text
guidance,1.7843524906325804e-05,text
injection site-mild,1.781803043419062e-05,text
anymore,1.7811978068321327e-05,text
developed fever,1.7808758810085305e-05,text
heparin,1.780267870014731e-05,text
bnt administered,1.780102122915941e-05,text
record,1.778313102472908e-05,text
vaccine feb,1.776887573601552e-05,text
sex,1.7761556314479795e-05,text
claritin,1.7749024441234717e-05,text
inconclusive,1.773386767677638e-05,text
site reaction,1.77143465562923e-05,text
oriented,1.7713233627467552e-05,text
follow-up request,1.7708724608137514e-05,text
nauseated,1.7701921742430733e-05,text
sudden onset,1.7691480165003167e-05,text
refers,1.76897028143048e-05,text
jaw,1.7672582092088282e-05,text
vaccination prior,1.763045133806792e-05,text
patient arm,1.7628476889093412e-05,text
arm prophylaxis,1.762029864577914e-05,text
persist,1.7613496882709076e-05,text
realized,1.761233721969161e-05,text
cat__STATE_UT,1.760266687648211e-05,structured
cat__STATE_WV,1.7598041702883856e-05,structured
developed rash,1.758701475484154e-05,text
appt,1.757421974204793e-05,text
occur,1.757227919442528e-05,text
contactable healthcare,1.75631713017342e-05,text
pfizer sponsored,1.7558551305643464e-05,text
pain nausea,1.7544479329985405e-05,text
hyperhidrosis,1.7515210691138223e-05,text
support,1.7510273170488864e-05,text
date aug,1.750966294846498e-05,text
speaking,1.7503965248192276e-05,text
cat__STATE_DE,1.75022849340159e-05,structured
drooping,1.7497723632776617e-05,text
artery,1.74790587355217e-05,text
bnt comirnaty,1.7465327117676303e-05,text
covid got,1.7457862828899158e-05,text
topical,1.7454239443557063e-05,text
employee,1.7444888026560097e-05,text
term,1.7442882432444834e-05,text
vaccine moderna,1.744272858863619e-05,text
happening,1.7430165889842645e-05,text
reduced,1.7418069817683846e-05,text
loss smell,1.7398553493524903e-05,text
reflux,1.7391906759893482e-05,text
experienced inappropriate,1.7391559789219895e-05,text
vaccine mar,1.7390074216791005e-05,text
alert oriented,1.7385211836529177e-05,text
legs arms,1.7377616709043337e-05,text
feverish,1.7358409606075805e-05,text
hives body,1.735433819526309e-05,text
years-old dose,1.7330233771699866e-05,text
pain lasted,1.7329560785491634e-05,text
ate,1.7325952885102482e-05,text
forehead,1.7311062809190602e-05,text
straight,1.730464079901022e-05,text
fatigue chills,1.730333895837236e-05,text
oropharyngeal,1.730192000233958e-05,text
glucose,1.7287055737271012e-05,text
nearly,1.7285813979793248e-05,text
includes jul,1.7269954718680337e-05,text
degrees,1.726506067091431e-05,text
binary__HISTORY__autoimmune,1.7259964976834992e-05,structured
non-health,1.721227380124973e-05,text
doses pfizer,1.7210849008118952e-05,text
driving,1.7196753873737e-05,text
unable walk,1.718093499126407e-05,text
cheeks,1.717043883516121e-05,text
various,1.716177133086978e-05,text
pharmacist describes,1.7145876852169005e-05,text
antigen test,1.7141018536173184e-05,text
cat__STATE_OK,1.7126325439004956e-05,structured
previously administered,1.7114420997226198e-05,text
elderly,1.709181503022677e-05,text
binary__CUR_ILL__autoimmune_inflammatory,1.7070986169809873e-05,structured
agreed,1.7068674967018973e-05,text
wondering,1.7063572310984664e-05,text
rash neck,1.7063546083879385e-05,text
pfizer suspect,1.70513582849605e-05,text
covid recovered,1.7049190558273566e-05,text
reporter causality,1.703163238956501e-05,text
tomorrow,1.7025181736764276e-05,text
bnt mar,1.7014220729212733e-05,text
patient gender,1.701332514327774e-05,text
left ear,1.6999865397504723e-05,text
bnt requested,1.6997008439774487e-05,text
injection left,1.6981861523728e-05,text
sx,1.698069957888951e-05,text
onset symptoms,1.6980339650298945e-05,text
vaccine apr,1.696098987029764e-05,text
spreading,1.6958457584653727e-05,text
codeine,1.6956022247899708e-05,text
covid events,1.6938228065674523e-05,text
given ml,1.693604310505989e-05,text
number provided,1.6931510011522873e-05,text
non recovered,1.6925561160867443e-05,text
product temperature,1.691405687443959e-05,text
event medical,1.6896511777697524e-05,text
flu-like symptoms,1.6890405187660197e-05,text
diabetic,1.6889659847983298e-05,text
menstrual period,1.6886739980280526e-05,text
moderna shot,1.688335383134818e-05,text
diarrhea nausea,1.6870940033375806e-05,text
burn,1.6864099544952362e-05,text
form dec,1.6862043056858943e-05,text
try,1.685461953004652e-05,text
resp,1.6851416034089257e-05,text
exertion,1.6843398618542005e-05,text
did want,1.6825481743540217e-05,text
march patient,1.6804825780059594e-05,text
hypothyroidism,1.679689542329967e-05,text
believe,1.6795280771030965e-05,text
cat__STATE_NV,1.6786783735192557e-05,structured
minutes vaccination,1.6761394773601264e-05,text
beats,1.6758628249905432e-05,text
order,1.674293972857625e-05,text
dates unspecified,1.6741065296886467e-05,text
went sleep,1.6731883549660833e-05,text
patient left,1.67140310662487e-05,text
time reporting,1.6709766647887598e-05,text
non reporter,1.6694699324519944e-05,text
onset described,1.668115818271639e-05,text
thinner,1.667200993118037e-05,text
inappropriate schedule,1.6662911995074577e-05,text
sleep apnea,1.6639640503977623e-05,text
significantly,1.663356225035956e-05,text
increasing,1.6627535722765515e-05,text
pain neck,1.660687491938568e-05,text
diffuse,1.6598749877815417e-05,text
indication jan,1.6593086486979032e-05,text
resulting,1.6587109150542773e-05,text
headache days,1.6584774863308848e-05,text
lead,1.6570258136234843e-05,text
remaining,1.6568014098958124e-05,text
procedure follow-up,1.6560963146289473e-05,text
event onset,1.6554853532413646e-05,text
patient came,1.655020330879321e-05,text
week vaccine,1.6543593790093213e-05,text
pain severe,1.6537645183564947e-05,text
rare,1.653699006807628e-05,text
rx,1.6534121515974693e-05,text
affect,1.6508872247315434e-05,text
slight headache,1.649560362008856e-05,text
spasm,1.6491441465414215e-05,text
hr rr,1.6485934144952136e-05,text
mental status,1.6482244353739712e-05,text
september,1.6470751827013362e-05,text
site days,1.644124595680384e-05,text
routine,1.643359806850685e-05,text
test covid,1.6428867673061712e-05,text
nausea headache,1.64248996847651e-05,text
appear,1.6411484863471715e-05,text
vaginal,1.640405266643109e-05,text
afraid,1.639397462740732e-05,text
arm swollen,1.638738390589955e-05,text
arm age,1.6379411046713756e-05,text
extremities,1.6375020413680086e-05,text
vaccination complication,1.6374309314979584e-05,text
cetirizine hydrochloride,1.6371566833590336e-05,text
covid days,1.6364926408685748e-05,text
sep dose,1.635973267191411e-05,text
resolved patient,1.6346046314481614e-05,text
arm pit,1.6327238747068713e-05,text
dose start,1.6312529525232106e-05,text
recovered time,1.6309175455079728e-05,text
patient home,1.6308804199782116e-05,text
vaccine jul,1.6278456317098307e-05,text
baseline,1.6268704999144706e-05,text
bnt pfizer,1.6252081901097645e-05,text
fever received,1.6251154527877653e-05,text
personal,1.625097896798025e-05,text
vaccine days,1.6240967018028133e-05,text
date oct,1.6220683957888315e-05,text
arm jan,1.6203646193615893e-05,text
groin,1.61929009333479e-05,text
arthralgia joint,1.618377921567543e-05,text
fatigue nausea,1.6173470078309726e-05,text
medication information,1.61621606247279e-05,text
indications,1.6161727790434973e-05,text
vitamin vitamin,1.6158658398400473e-05,text
aches fatigue,1.614768936772483e-05,text
shooting,1.6146659760359746e-05,text
right hand,1.6141295633285908e-05,text
started experiencing,1.6113045894851274e-05,text
forearm,1.6095596321805487e-05,text
getting worse,1.607557985747329e-05,text
live,1.6068040062250154e-05,text
wake,1.601699996254946e-05,text
administration mar,1.6016921271652648e-05,text
med,1.6012141693324102e-05,text
twice day,1.6011533637833422e-05,text
number booster,1.60083686813241e-05,text
nursing home,1.5984250649431767e-05,text
did experience,1.5982488937375766e-05,text
event information,1.5961974346164598e-05,text
vaccination years,1.5952926603427514e-05,text
date nov,1.593519022973282e-05,text
blood glucose,1.5888146788064205e-05,text
symptoms improved,1.5886471337230452e-05,text
looks like,1.5874972993557087e-05,text
zoster,1.5869671393578245e-05,text
fatigue headache,1.5824173404498107e-05,text
intermittently,1.581558995173134e-05,text
binary__CUR_ILL__endocrine_thyroid,1.5810909572636135e-05,structured
product covid,1.5809868678869587e-05,text
november,1.5797275914691036e-05,text
wednesday,1.5789094103916195e-05,text
throat closing,1.5787842133451765e-05,text
second day,1.5781805719446508e-05,text
cardiovascular,1.577966911299983e-05,text
heart beat,1.577854917259199e-05,text
paxlovid covid,1.5760922971090328e-05,text
fatigue tired,1.575958896944647e-05,text
faint,1.5755404559420558e-05,text
xbb,1.5745367265856317e-05,text
rechallenge applicable,1.5742921236603586e-05,text
activities,1.5735900591701146e-05,text
aes,1.5726732335337627e-05,text
awoke,1.5725127293243135e-05,text
type diabetes,1.571438048976465e-05,text
earlier,1.5701194518978095e-05,text
mar dose,1.5699520384229794e-05,text
medication details,1.5695516220571353e-05,text
started days,1.5694150241400473e-05,text
severe fatigue,1.565645319859726e-05,text
vaccine trial,1.5643951520232275e-05,text
blurry,1.5624041430442374e-05,text
don know,1.562311247597829e-05,text
possible contributory,1.5609070500474046e-05,text
calling,1.5573544019618685e-05,text
really sick,1.5569585712262287e-05,text
really bad,1.556627416850045e-05,text
pericardial,1.5557125530854537e-05,text
vomit,1.5504810103931144e-05,text
entire body,1.5487400262715753e-05,text
recovered unspecified,1.5479125736573865e-05,text
loss taste,1.5471627965782704e-05,text
cat__STATE_KS,1.5458104342826053e-05,structured
product adalimumab,1.5446365431722172e-05,text
teeth,1.5444305758166934e-05,text
nc,1.5443812580545176e-05,text
mar single,1.5443446924844065e-05,text
feb single,1.5436444699672603e-05,text
ventricular,1.5434600652437095e-05,text
parts,1.5429644402147133e-05,text
degree,1.5402582085480198e-05,text
free,1.5391029695739613e-05,text
reporter drug,1.5382598434544336e-05,text
hydrochlorothiazide,1.5351898187275917e-05,text
shoulder blade,1.534955286601142e-05,text
dose lot,1.5342144662434666e-05,text
celsius,1.533873657673585e-05,text
vs,1.5331974900710286e-05,text
scratchy throat,1.5317725313887912e-05,text
amoxicillin,1.531519387986386e-05,text
pt stated,1.531073216967408e-05,text
arm apr,1.530563888270922e-05,text
bright,1.527704684160183e-05,text
blood thinner,1.5230701041605839e-05,text
situation,1.5230531733511478e-05,text
neuropathy,1.5163707745371344e-05,text
eventually,1.515782448538661e-05,text
red blood,1.5155133808913106e-05,text
flu like,1.5149997765747e-05,text
linked sender,1.5140020239979967e-05,text
administered mar,1.5106784815975661e-05,text
vaccine felt,1.5102538042674098e-05,text
ear infection,1.5099551906115804e-05,text
real,1.5092260638863606e-05,text
vitamins nos,1.507870173906257e-05,text
looks,1.5076235758692333e-05,text
allergies prior,1.5070071428283369e-05,text
ba bnt,1.5067588081229464e-05,text
hold,1.5060496673514802e-05,text
sound,1.505565750572831e-05,text
started day,1.5054454980329283e-05,text
findings,1.5050501882457898e-05,text
facial swelling,1.5027350361330651e-05,text
asleep,1.5020088819500544e-05,text
signs symptoms,1.5014696909506394e-05,text
pain contactable,1.4990672948054261e-05,text
weakness fatigue,1.4987191355234906e-05,text
chills fatigue,1.498342276702242e-05,text
looked like,1.4978637704945514e-05,text
ent,1.4958890871120114e-05,text
temperature high,1.4955640066665104e-05,text
bruising,1.4950679971062662e-05,text
receiving moderna,1.4950462975678905e-05,text
make sure,1.4940245995408196e-05,text
services,1.4936891106013773e-05,text
active,1.4933877683326876e-05,text
paralyzed,1.493036254751674e-05,text
pleural,1.4927585017709092e-05,text
comes,1.4909811922678642e-05,text
excluded impact,1.4906367371898853e-05,text
administered date,1.4900739825443166e-05,text
aug recovered,1.4896561359255554e-05,text
wbc,1.4889826153284914e-05,text
respiratory distress,1.4880857270936662e-05,text
having heart,1.4871203152280843e-05,text
week later,1.4870013139153826e-05,text
occasional,1.4856684806745098e-05,text
aches pains,1.4843017249214362e-05,text
came positive,1.4841169801854324e-05,text
association events,1.483814002048422e-05,text
omission issue,1.483686995172833e-05,text
en unspecified,1.4821739119235126e-05,text
blood urine,1.4807421992666912e-05,text
cells,1.4771422336142464e-05,text
stent,1.4771419720658097e-05,text
cat__STATE_LA,1.4755690100660172e-05,structured
colecalciferol,1.4742755551102084e-05,text
got sick,1.4733842857473756e-05,text
disturbance,1.4724650254628856e-05,text
wall,1.4713260772118105e-05,text
records,1.470684343708562e-05,text
pounding,1.4699176527498613e-05,text
occurrence pain,1.468941853050641e-05,text
impaired,1.4687821736500048e-05,text
pain chills,1.4684797830667722e-05,text
covid time,1.4676121968579593e-05,text
date received,1.4663637205442753e-05,text
allergy unspecified,1.465771576630287e-05,text
professional patient,1.4641624197895555e-05,text
nerves,1.4640124388400105e-05,text
cat__STATE_ME,1.4631729931003272e-05,structured
dose dose,1.462785424115106e-05,text
feb batch,1.462214760396791e-05,text
time vaccine,1.4615874876031322e-05,text
normal patient,1.4610575260736525e-05,text
treatment event,1.4588857486309529e-05,text
feel better,1.4577932430252028e-05,text
onset date,1.4561324279709728e-05,text
said felt,1.4550806823952983e-05,text
buttocks,1.4547678383967434e-05,text
nirmatrelvir ritonavir,1.4547359103687651e-05,text
comments refers,1.4543667088503505e-05,text
drug history,1.4541462406777548e-05,text
date sep,1.45307742970345e-05,text
information mar,1.4529681089707258e-05,text
infected,1.4518544759110706e-05,text
sweaty,1.4513968261572798e-05,text
broken,1.4505284750889191e-05,text
thinks,1.4504879876593279e-05,text
lyme,1.4501147975840322e-05,text
arm dose,1.447708398282237e-05,text
bright red,1.447165556343727e-05,text
anaphylactic reaction,1.4470361027847136e-05,text
completing,1.446437355287693e-05,text
node swelling,1.4438149077170265e-05,text
headache sore,1.4428333488048569e-05,text
contactable physician,1.4418247064438955e-05,text
pain day,1.4413865004424545e-05,text
consumer concerned,1.4403542311900345e-05,text
family member,1.4383400052442275e-05,text
soreness injection,1.4362866430749301e-05,text
best,1.4357662917487665e-05,text
delivery,1.4354060196826863e-05,text
vomited,1.4351341371552535e-05,text
event applicable,1.429982530948692e-05,text
weeks covid,1.4299789278222247e-05,text
el unspecified,1.428154162008089e-05,text
dose given,1.4266520103299369e-05,text
confirm,1.4264564205027141e-05,text
got really,1.4249706890847478e-05,text
felt weak,1.4240190824916115e-05,text
low blood,1.423435668504831e-05,text
dec single,1.4221236561358735e-05,text
experienced nausea,1.4215803499950338e-05,text
does know,1.4210325362204929e-05,text
company representative,1.420870589994944e-05,text
vaccine stated,1.420817214011998e-05,text
blood sugar,1.4189817971760855e-05,text
event event,1.4184430610862538e-05,text
needles,1.4175466849282096e-05,text
pronounced,1.4170054944673685e-05,text
weeks second,1.4154492116018577e-05,text
vaccine started,1.4143546603327979e-05,text
lower extremity,1.4134226379432588e-05,text
dose manufacturer,1.4130808572194362e-05,text
horrible,1.4098961197817736e-05,text
reporter hcp,1.4088862340780177e-05,text
liquid,1.4076840230936374e-05,text
tingling sensation,1.4069303056226319e-05,text
gradually,1.4067614803361095e-05,text
lasting days,1.4054391034613091e-05,text
representative concerned,1.40539955690785e-05,text
event dose,1.4016695292564316e-05,text
bones,1.400650730341841e-05,text
date jun,1.3985496369326978e-05,text
insulin,1.3974877262472796e-05,text
platelet count,1.3973790164971253e-05,text
boosters,1.3972642852770134e-05,text
assistance,1.3967349330190055e-05,text
fatigue fatigue,1.395080018360109e-05,text
onset oct,1.3944246496254508e-05,text
d-dimer,1.3943816739284958e-05,text
provided linked,1.3932239722231792e-05,text
tylenol ibuprofen,1.3911278383833237e-05,text
october,1.3908778551017143e-05,text
xbb comirnaty,1.390442071175551e-05,text
rheumatologist,1.3901272542524374e-05,text
headache myalgia,1.3893253007526033e-05,text
potential,1.3883348672472907e-05,text
blurred vision,1.3882012281767338e-05,text
pills,1.3878915577883456e-05,text
administered apr,1.3878018346080421e-05,text
helping,1.387674774861635e-05,text
headache severe,1.3858642226423194e-05,text
effusion,1.385638905132059e-05,text
nov patient,1.3855454369716147e-05,text
offered,1.3833497138430196e-05,text
turning,1.3821705486100505e-05,text
uncontrollable,1.3808905753431718e-05,text
resolution,1.3803702984666606e-05,text
pounds,1.3774661132381399e-05,text
severity,1.3764305776982464e-05,text
reaction covid,1.3759852983690674e-05,text
dull,1.3752988006087916e-05,text
scale,1.375075046171417e-05,text
mar pm,1.3718818816318632e-05,text
treatment given,1.371856237331071e-05,text
experienced sore,1.3718013987582944e-05,text
factor,1.3717715105890211e-05,text
lot numbers,1.3715859151730428e-05,text
rash face,1.3682830965662542e-05,text
treated paracetamol,1.3679914269848975e-05,text
getting shot,1.367342093719204e-05,text
chf,1.3671820390971189e-05,text
responsive,1.3660556929070782e-05,text
subsequent,1.365223583417004e-05,text
vaccine developed,1.36336073195478e-05,text
facility type,1.3614910224820686e-05,text
loratadine,1.3607445223050595e-05,text
spikevax covid,1.3598976146895917e-05,text
pins needles,1.359701600313973e-05,text
right deltoid,1.3596968116680694e-05,text
date delivery,1.3593685242651743e-05,text
number procedure,1.3592808632613162e-05,text
received fourth,1.3578276094002733e-05,text
random,1.3570922756155068e-05,text
year-old patient,1.3569564478120623e-05,text
form jun,1.3563885801841996e-05,text
patient woke,1.356018377581485e-05,text
child,1.3559828176197498e-05,text
administering,1.354645293468341e-05,text
paracetamol tylenol,1.3546189352596032e-05,text
lingering,1.354226666624228e-05,text
vaccine products,1.3517391622931317e-05,text
onset apr,1.351582272684493e-05,text
sodium synthroid,1.3495656520314884e-05,text
huge,1.3492029273167041e-05,text
information included,1.34876367530885e-05,text
janssen covid,1.34803867306708e-05,text
waiting area,1.3478338041448205e-05,text
family history,1.347070908611146e-05,text
days days,1.3464887468240267e-05,text
time pm,1.346374656365915e-05,text
fatigue patient,1.3461684549659471e-05,text
cat__STATE_IA,1.3461017201996208e-05,structured
block,1.345937000889446e-05,text
strange,1.3458970776360271e-05,text
threw,1.3452862616598856e-05,text
aches pain,1.344689934558172e-05,text
vaccine site,1.34454706254988e-05,text
transplant,1.3445109505382073e-05,text
resolved mrna,1.3435746204301997e-05,text
multivitamin,1.3431820956614376e-05,text
sharp,1.3430824484854337e-05,text
normally,1.3419616033269541e-05,text
covid pfizer,1.341462438879889e-05,text
includes jun,1.3404231922309447e-05,text
interval,1.3399532566704514e-05,text
mellitus,1.3396037736443682e-05,text
cat__STATE_AL,1.3371067755654865e-05,structured
process,1.3370646336650603e-05,text
eaten,1.3361612086336592e-05,text
losing,1.3358803366140962e-05,text
tablets,1.3349284664147406e-05,text
vaccine booster,1.3348531634636892e-05,text
vaccine dec,1.3347495274030703e-05,text
female unspecified,1.3343308060389702e-05,text
fish oil,1.332554864170085e-05,text
ask,1.3323538349944023e-05,text
day dose,1.329549059864724e-05,text
us-modernatx mod,1.3281994333035335e-05,text
fatigued,1.3279353646743633e-05,text
encouraged,1.3279086774811194e-05,text
pain days,1.3271123433374289e-05,text
beating,1.3244750327173446e-05,text
form nov,1.3236734595354108e-05,text
patient said,1.322650440908518e-05,text
documented,1.3213396573104092e-05,text
node left,1.3211201539224773e-05,text
numbers concomitant,1.3207916625680236e-05,text
extensive,1.3194967085328704e-05,text
pyrexia non,1.3191734727274619e-05,text
manufacturer covid,1.3184879634718043e-05,text
given patient,1.3183352470453997e-05,text
mrna bivalent,1.3180481508944502e-05,text
properly,1.3179184389461765e-05,text
crohn disease,1.3173988267449845e-05,text
blue,1.3171932435992806e-05,text
ff,1.3169231353371531e-05,text
medications apr,1.3168635937439505e-05,text
lose,1.3141919023699452e-05,text
past adverse,1.314087062151432e-05,text
waking,1.313642553152463e-05,text
vaccine events,1.3117880434986708e-05,text
worsen,1.3115976315619034e-05,text
nd shot,1.3111408404843405e-05,text
diet,1.3108370072269196e-05,text
symptoms fever,1.309887475970926e-05,text
gotten worse,1.3094885827414698e-05,text
cases,1.3087023466695975e-05,text
food products,1.308360511311944e-05,text
included high,1.3082953038889983e-05,text
hours receiving,1.3082674838536307e-05,text
